Px,Py,Mx,My,Mxv,Myv,dt
1.8534523248672485,0.622393786907196,0.5687785148620605,0.5871302485466003,0.030617278069257736,0.04139995202422142,0.0020648979698307812
1.8534365045558383,0.6223541535917892,0.5689875533263877,0.5873339135577016,-0.026620985310946213,-0.051292076795524146,0.006677899044007063
1.8533744812011719,0.6223861575126648,0.5689107775688171,0.5871809124946594,1.257255692783954e-12,0.028065403923392296,0.008319043961819261
1.853465752979374,0.6224487970231346,0.5689487662162774,0.5872704200289425,-0.007083336300455293,-0.0102720417217506,0.00836556701688096
1.8535373210906982,0.6224198341369629,0.5691143870353699,0.5874373912811279,0.09045452624559402,0.10753224790096283,0.008347268973011523
1.8535590118623857,0.6224136604957001,0.5701142960321841,0.5883915053776357,0.0427044742045521,0.2582839757483071,0.008321668021380901
1.853429913520813,0.6223934292793274,0.5711531639099121,0.5910717844963074,0.2970026135444641,0.22083167731761932,0.008472529996652156
1.8534398377407288,0.6224170306533364,0.5734009544964916,0.5930486054543543,0.22937788592193148,0.23537414556256234,0.00818494101986289
1.8533686399459839,0.6223926544189453,0.5756126642227173,0.5949824452400208,0.3621712327003479,0.17862242460250854,0.008433397975750268
1.8533852719843082,0.6224387040251906,0.5783286625136019,0.5959993931857066,0.3103018054846287,0.16698076491702227,0.008248321013525128
1.8535301685333252,0.6223932504653931,0.5808244943618774,0.5974119305610657,0.3221246898174286,0.13030415773391724,0.00855561502976343
1.8534843405009802,0.6223683177193988,0.5836674943301688,0.5984046723430023,0.27041723050208,0.09529118425077812,0.008121213992126286
1.8534982204437256,0.6224017143249512,0.5857271552085876,0.5985909104347229,0.2736035883426666,0.04014681279659271,0.008359063998796046
1.8535874980149767,0.6224099475347135,0.5885431953464021,0.599091484993984,0.25911369947097146,-0.012547532826595154,0.008295797975733876
1.8535304069519043,0.6222881078720093,0.5903181433677673,0.5990254282951355,0.28207477927207947,0.0007111451704986393,0.008404513995628804
1.8534270460288442,0.6223442416096576,0.593073313620599,0.5988736597530988,0.24515454888321286,-0.015445491361021394,0.008279665024019778
