Px,Py,Mx,My,Mxv,Myv,dt
2.2321717739105225,0.4436722695827484,0.6597033739089966,0.5721530914306641,6.043661664872912e-13,-0.016748277470469475,0.0020729410462081432
2.232195434038426,0.44361093329249945,0.6597033600878939,0.5722582936874361,-4.689302109409859e-13,-0.03720555751276128,0.0052233049646019936
2.2321455478668213,0.4436037838459015,0.6597446799278259,0.5720703601837158,0.03910674527287483,0.04599456116557121,0.00830862601287663
2.2322774857038654,0.4435900814972287,0.6602682304056616,0.5724450173386262,0.04355993218397365,0.07641401920362646,0.00838573300279677
2.2322168350219727,0.443563848733902,0.6606840491294861,0.5732148885726929,0.11759431660175323,0.07835697382688522,0.00844500696985051
2.2322045936658146,0.44359898102003603,0.6619819062638183,0.5734892975678502,0.13086090562087474,0.08257883162629445,0.008213129010982811
2.2321836948394775,0.4435933232307434,0.6628644466400146,0.5741913914680481,0.1418384164571762,0.08419598639011383,0.008447219035588205
2.2322329318439778,0.44354560646465657,0.6642861119387927,0.574789659610655,0.13674821799033007,0.04226367083105049,0.0082431539776735
2.2320704460144043,0.4436712861061096,0.6649432182312012,0.5752931237220764,0.07545317709445953,0.056005679070949554,0.008455378992948681
2.2320788803523572,0.4436023694484938,0.6656856797819846,0.5757640468549202,0.18396397063793657,0.07141258222419038,0.008188717998564243
2.232279062271118,0.4436259865760803,0.6669689416885376,0.5763495564460754,0.07488474249839783,0.05096796527504921,0.008451486995909363
2.232069806390723,0.4433989614184882,0.6678932518882237,0.5766976365406502,0.14905173617016013,0.04783716356103383,0.008247404999565333
2.2321865558624268,0.44355255365371704,0.6689212918281555,0.5770269632339478,0.07733774930238724,0.04232176020741463,0.00830248004058376
2.2322290363244144,0.4435393304076531,0.6699122490140291,0.5773131134359735,0.14575013817318153,0.06463949049040438,0.008369329967536032
2.2321295738220215,0.44354188442230225,0.6707773804664612,0.5777239203453064,0.11272802948951721,0.04342931509017944,0.008405211032368243
2.2321938681785936,0.44360088645455953,0.6716692128644656,0.5778032227840282,0.146295534339985,0.060147627343271205,0.00826447899453342
2.2319583892822266,0.4435874819755554,0.6729370355606079,0.5783443450927734,0.07107234746217728,0.04773205518722534,0.008333812991622835
2.232296562420452,0.44383143746830517,0.6733824923473929,0.5786561020250608,0.15377441830712354,0.023461331412695987,0.008345304988324642
2.232102870941162,0.44369977712631226,0.6747491359710693,0.578857421875,0.09153852611780167,0.004734089598059654,0.008427715976722538
2.232152194978772,0.44356008460690927,0.6753429074888156,0.579005886439439,0.1249021060571244,0.017049196309714604,0.008245664997957647
