x,y,Expected_x,Expected_y,Left_PWM,Right_PWM,dt
0.03568307,0.03568307,0.0,0.0,0.0,0.0,0.0
0.510315256202887,0.5464796899319437,0.509971922971282,0.5462889492477188,0.01218604083376551,-0.051396221808526876,0.29755546739097266
0.510315256202887,0.5464796899319437,0.510124515518662,0.5463652455214087,0.007284768211920589,-0.0916135135959959,0.8392437513351847
0.510353404339732,0.5465178380687887,0.510238959929197,0.5464033936582537,0.007318338572344096,-0.1020538956877346,0.8621326334421826
0.510315256202887,0.5464796899319437,0.510277108066042,0.5464415417950987,-0.003994872890408008,-0.12639240699484233,0.8621326334421826
0.510315256202887,0.5465559862056337,0.510315256202887,0.5464796899319437,0.004834131900998129,-0.12038331247901857,0.8621326334421826
0.510391552476577,0.5465559862056337,0.510315256202887,0.5465178380687887,-0.0024506363109226825,-0.11816766869106121,0.8621326334421826
0.510391552476577,0.5465941343424787,0.510353404339732,0.5465559862056337,0.0029206213568528927,-0.12125614185003197,0.8621326334421826
0.510353404339732,0.5466322824793237,0.510353404339732,0.5465941343424787,0.001074251533555115,-0.12739951780755032,0.8697317423017059
0.510429700613422,0.5466704306161687,0.510391552476577,0.5466322824793237,0.0012421033356730948,-0.11823480941190834,0.8621326334421826
0.510505996887112,0.5466704306161687,0.510391552476577,0.5466704306161687,-0.009198278756065603,-0.12306894131290635,0.8621326334421826
0.510505996887112,0.5467467268898587,0.510429700613422,0.5467467268898587,-0.007620471816156549,-0.12280037842951752,0.8697317423017059
0.510505996887112,0.5467848750267037,0.510467848750267,0.5468230231635487,-0.013428144169438827,-0.13606067079683837,0.8621326334421826
0.510544145023957,0.5468230231635487,0.510467848750267,0.5468993194372387,-0.0204779198583942,-0.1386455885494552,0.8621326334421826
0.5106204412976469,0.5468993194372387,0.510505996887112,0.5469756157109287,-0.01796014282662428,-0.13361003448591569,0.8621326334421826
0.5106585894344919,0.5469374675740837,0.510544145023957,0.5470519119846187,-0.033234656819360886,-0.14347972045045332,0.8697317423017059
0.510582293160802,0.5469374675740837,0.510582293160802,0.5471282082583087,-0.03185827204199332,-0.1624805444502091,0.8621326334421826
0.5106204412976469,0.5470137638477737,0.5106204412976469,0.5472426526688436,-0.03367107150486781,-0.1658375804925687,0.8544877468184454
0.5106585894344919,0.5471282082583087,0.5106585894344919,0.5473570970793786,-0.0261177404095585,-0.16029847102267525,0.8773308511612293
0.5107730338450269,0.5472045045319986,0.5106585894344919,0.5474715414899136,-0.042667928098391705,-0.16013061922055727,0.8621326334421826
0.5107730338450269,0.5472808008056886,0.5107730338450269,0.5475859859004486,-0.040888698995941164,-0.16949674977874085,0.8621326334421826
0.5107730338450269,0.5473952452162236,0.5108111819818719,0.5477004303109836,-0.0374309518723106,-0.17684865871150857,0.8697317423017059
0.5108111819818719,0.5475096896267586,0.5108493301187169,0.5478530228583636,-0.034577471236304724,-0.17486800744651632,0.8621326334421826
0.5109256263924069,0.5476241340372936,0.5109256263924069,0.5479674672688986,-0.04142582476271861,-0.1664754173406171,0.8621326334421826
0.5109256263924069,0.5476622821741386,0.5109637745292519,0.5481200598162785,-0.05344401379436614,-0.18977324747459334,0.8621326334421826
0.5109256263924069,0.5477385784478286,0.5110400708029419,0.5482726523636585,-0.05498825037385169,-0.20239570299386578,0.8697317423017059
0.5110019226660969,0.5478911709952086,0.5111163670766319,0.5484252449110385,-0.04592425305948056,-0.18608050782799768,0.8621326334421826
0.5111545152134769,0.5480819116794335,0.5111545152134769,0.5486159855952635,-0.05381328775902583,-0.18185064241462445,0.8544877468184454
0.5112308114871669,0.5481200598162785,0.5112308114871669,0.5487685781426435,-0.07123630481887266,-0.19464094973601487,0.8773308511612293
0.5112308114871669,0.5481963560899685,0.5112689596240119,0.5489593188268684,-0.07925962096011219,-0.2151860103152562,0.8544877468184454
0.5112689596240119,0.5483870967741935,0.5113834040345469,0.5491119113742484,-0.06660359508041624,-0.20639057588427379,0.8621326334421826
0.5114597003082368,0.5486541337321085,0.5114597003082368,0.5493026520584734,-0.05512253181554616,-0.17993713187047944,0.8621326334421826
0.5115741447187718,0.5487304300057985,0.5115359965819268,0.5495315408795434,-0.07586901455732908,-0.1932645649586474,0.8621326334421826
0.5116122928556168,0.5488448744163335,0.5116122928556168,0.5497222815637683,-0.08013245033112582,-0.20887478255561998,0.8697317423017059
0.5116504409924618,0.5490737632374034,0.5117267372661518,0.5499130222479933,-0.07160557878353235,-0.206625568407239,0.8697317423017059
0.5117267372661518,0.5493789483321634,0.5118030335398418,0.5501419110690633,-0.04887844477675696,-0.18094424268318732,0.8773308511612293
0.5118793298135318,0.5495696890163884,0.5118793298135318,0.5503326517532883,-0.05656605731376074,-0.17540513321329387,0.8697317423017059
0.5119556260872218,0.5496459852900784,0.5119937742240668,0.5505615405743582,-0.07690969573046047,-0.20417493209631654,0.8621326334421826
0.5120700704977568,0.5497985778374583,0.5120700704977568,0.5507904293954282,-0.08362376781517988,-0.21109042634357733,0.8850215155491805
0.5121082186346018,0.5501419110690633,0.5121845149082918,0.5510574663533432,-0.047636341441084085,-0.18376415295876958,0.8621326334421826
0.5122226630451368,0.5503326517532883,0.5122989593188267,0.5512863551744132,-0.048945585497604194,-0.1781579027680289,0.8697317423017059
0.5123371074556717,0.5505996887112032,0.5123752555925167,0.5515152439954831,-0.05196691793572805,-0.18490554521317182,0.8697317423017059
0.5124134037293617,0.5507522812585832,0.5124897000030517,0.5517822809533983,-0.06509292886135443,-0.20155644398327588,0.8773308511612293
0.5124515518662067,0.5510956144901882,0.5126041444135869,0.5520493179113133,-0.04156010620441308,-0.18584551530503246,0.8697317423017059
0.5126041444135869,0.5515152439954831,0.5127185888241219,0.5522782067323833,-0.00926541947691284,-0.14670247505111855,0.8697317423017059
0.5127185888241219,0.5516296884060181,0.5128330332346569,0.5525452436902982,-0.037397381511887096,-0.17496871852778717,0.8773308511612293
0.5128330332346569,0.5518204290902433,0.5129474776451919,0.5527741325113682,-0.049919125949888565,-0.18789330729087195,0.8697317423017059
0.5129856257820369,0.5521637623218483,0.5130619220557269,0.5531174657429732,-0.03669240394299145,-0.16842249824518574,0.8621326334421826
0.5131000701925719,0.5525833918271432,0.5131763664662619,0.5533845027008881,-0.007486190374462076,-0.1378063295388653,0.8773308511612293
0.5132145146031069,0.5528504287850582,0.5133289590136418,0.5536896877956481,-0.01221961119418924,-0.14478896450697354,0.8697317423017059
0.5134052552873318,0.5530411694692832,0.5134434034241768,0.5539567247535631,-0.03696096682638017,-0.1614398632770776,0.8697317423017059
0.5135578478347118,0.5533845027008881,0.5135578478347118,0.554261909848323,-0.03266396069215993,-0.1524430066835537,0.8697317423017059
0.5137104403820918,0.5537278359324931,0.5137104403820918,0.554567094943083,-0.023599963377788802,-0.13750419629505295,0.8773308511612293
0.5138248847926268,0.554071169164098,0.5138248847926268,0.554872280037843,-0.011346781823175833,-0.13038727988525034,0.8697317423017059
0.5139393292031618,0.554376354258858,0.5139774773400068,0.5551774651326029,-0.017893002105777045,-0.13978698080385754,0.8621326334421826
0.5141682180242317,0.554681539353618,0.5141300698873867,0.5554826502273629,-0.023700674459059545,-0.13371074556718654,0.8773308511612293
0.5142826624347667,0.5549867244483779,0.5142445142979217,0.5557878353221228,-0.021216467787713356,-0.1378063295388653,0.8697317423017059
0.5143971068453017,0.5553300576799829,0.5143971068453017,0.5561311685537278,-0.014905240028076916,-0.13461714529862356,0.8621326334421826
0.5145115512558367,0.5556733909115879,0.5145496993926817,0.5564363536484878,-0.013965269936216274,-0.1392834253975036,0.8773308511612293
0.5146641438032167,0.5559404278695028,0.5147022919400617,0.5567796868800927,-0.026688436536759452,-0.15214087343974125,0.8621326334421826
0.5148548844874417,0.5562837611011078,0.5148548844874417,0.5571230201116977,-0.024707785271767424,-0.14646748252815334,0.8697317423017059
0.5150074770348216,0.5566652424695577,0.5150074770348216,0.5574663533433026,-0.01483809930722968,-0.1361278115176855,0.8621326334421826
0.5150837733085116,0.5569322794274727,0.5151600695822016,0.5578096865749078,-0.02309640797143464,-0.15774712363048193,0.8697317423017059
0.5152363658558916,0.5573137607959227,0.5153126621295816,0.5581530198065128,-0.022492141483809958,-0.15281228064821317,0.8697317423017059
0.5154652546769616,0.5576570940275276,0.5154652546769616,0.5584963530381177,-0.02860194708090469,-0.15193945127719954,0.8621326334421826
0.5155415509506516,0.5580385753959778,0.5156178472243416,0.5588396862697227,-0.01994079409161653,-0.15066377758110294,0.8773308511612293
0.5157704397717215,0.5584200567644277,0.5158085879085665,0.5592211676381726,-0.017389446699423106,-0.14297616504409927,0.8621326334421826
0.5158848841822565,0.5587633899960327,0.5159611804559465,0.5595645008697776,-0.016785180211798423,-0.15237586596270647,0.8697317423017059
0.5161137730033265,0.5591067232276377,0.5161137730033265,0.5599459822382276,-0.02460707419049668,-0.14844813379314548,0.8621326334421826
0.5163045136875515,0.5594500564592426,0.5163045136875515,0.5603274636066775,-0.034073915829950785,-0.1545579393902402,0.8621326334421826
0.5164952543717765,0.5597933896908476,0.5164952543717765,0.5606707968382825,-0.034443189794610474,-0.1509994811853389,0.8621326334421826
0.5166096987823114,0.5600985747856075,0.5166478469191564,0.5610522782067324,-0.03608813745536654,-0.16358836634418772,0.8621326334421826
0.5168385876033814,0.5604800561540575,0.5168385876033814,0.5614337595751824,-0.051094088564714424,-0.1706717123935667,0.8697317423017059
0.5171056245612964,0.5607852412488175,0.5170293282876064,0.5618152409436323,-0.06828211310159604,-0.17419660023804429,0.8621326334421826
0.5173345133823664,0.5612048707541124,0.5171819208349864,0.5621967223120823,-0.05948667867061386,-0.1593585009308145,0.8621326334421826
0.5173726615192114,0.5615482039857174,0.5173726615192114,0.5626163518173772,-0.057002471999267446,-0.17574083681752983,0.8697317423017059
0.5176396984771263,0.5619296853541673,0.5175634022034363,0.5629978331858272,-0.057841731009857345,-0.17010101626636565,0.8621326334421826
0.5179067354350413,0.5623493148594623,0.5177541428876613,0.5634174626911221,-0.061836603900265574,-0.16378978850672932,0.8621326334421826
0.5181356242561113,0.5628452406384472,0.5179448835718863,0.5637607959227271,0.07939390240180666,-0.014938810388500645,0.9612872707296976
0.5182882168034912,0.5633030182805872,0.5181737723929563,0.564256721701712,0.08852504043702503,-0.018195135349589497,0.968886379589221
0.5185171056245612,0.5637607959227271,0.5183645130771812,0.564676351207007,0.09607837153233434,-0.012421033356730948,0.976577043977172
0.5187078463087864,0.564180425428022,0.5185934018982512,0.5651341288491469,0.09322489089632868,-0.024237800225836992,0.976577043977172
0.5188985869930114,0.564523758659627,0.5188222907193214,0.5655537583544419,0.0811731315042572,-0.038572344126712954,0.9841761528366955
0.5191274758140814,0.564905240028077,0.5190511795403914,0.5659733878597368,0.0834559160130619,-0.040485854670857746,0.968886379589221
0.5193563646351513,0.5652485732596819,0.5192800683614613,0.5663548692281868,0.07392193365276056,-0.05220191045869327,0.976577043977172
0.5195852534562213,0.5655919064912869,0.5195471053193763,0.5667363505966367,0.07254554887539277,-0.05310831019013018,0.9841761528366955
0.5198141422772913,0.5660115359965818,0.5197759941404463,0.5670796838282417,0.0817773979918821,-0.04078798791467042,0.976577043977172
