Px,Py,Mx,My,Mxv,Myv,dt
1.8798599243164062,0.0606180839240551,0.2042372226715088,0.20152868330478668,0.01917249709367752,-0.011266234330832958,0.0030422179988818243
1.8799178798373328,0.05901221651382571,0.20418545080183229,0.20154676338629604,-0.012974394921511733,0.0019992721992394373,0.005998057997203432
1.8798484802246094,0.06084798648953438,0.2053132951259613,0.2033829241991043,0.03682393580675125,0.4511664807796478,0.008309942000778392
1.879905615897532,0.05939788859708528,0.20671468741663127,0.2077068155588162,0.36501687680464434,0.9824627773324132,0.00826515800144989
1.8800817728042603,0.06127162277698517,0.20973969995975494,0.21515151858329773,0.4247615933418274,1.0094587802886963,0.00834176100033801
1.8800817465251352,0.06127162175582346,0.21465145736687302,0.22464643234045095,0.5587631938757406,1.1465929537926718,0.008356164995348081
1.880441427230835,0.058743350207805634,0.2203875482082367,0.23589393496513367,0.653556227684021,1.506709098815918,0.008395163000386674
1.8799061511576562,0.059470194047501534,0.22668351620871605,0.2461374549885309,1.039995053285195,1.5947030979722658,0.008196429000236094
1.880113124847412,0.059221964329481125,0.2350081205368042,0.2609022557735443,1.011127233505249,1.77882981300354,0.008456314004433807
1.8790616819987196,0.05884891037805828,0.2443439781301248,0.27614530800730164,1.1046260073603371,1.7501097846227327,0.008309026001370512
1.8800817728042603,0.06127162277698517,0.25361010432243347,0.2890239953994751,1.1679266691207886,1.3054747581481934,0.008318009997310583
1.8798599728177798,0.060618084846043585,0.2611078893932965,0.2981826394540852,0.9478069324173437,1.2387973018198375,0.008271915001387242
1.8800817728042603,0.06127162277698517,0.2706013023853302,0.30846837162971497,0.9745225310325623,1.153262734413147,0.008445733001281042
1.8798777892729088,0.059997745307572514,0.2819408434316484,0.3208327336147929,1.405619457952305,1.3157935473890765,0.008316082996316254
1.8800956010818481,0.06034713611006737,0.291512668132782,0.33252283930778503,1.4166557788848877,1.4993683099746704,0.008331561002705712
1.880086561934753,0.05889038562962845,0.30308935087206373,0.34694777522400116,1.2729223219946968,1.5978665184759855,0.008316634994116612
1.8799055814743042,0.05939788743853569,0.31210753321647644,0.357602596282959,1.1746913194656372,1.698134422302246,0.00835240600281395
1.8800955663053622,0.060347136382385536,0.3246257723991867,0.3728285417852069,1.579723525960723,1.7652153521398495,0.008304105002025608
1.87985098361969,0.061023738235235214,0.33741968870162964,0.38801294565200806,1.526796579360962,1.6809409856796265,0.008370923998882063
1.8798839958524238,0.06011991115630266,0.351429658625658,0.40445244847998857,1.54948493464839,1.7689743339688229,0.00828014400030952
1.8801188468933105,0.059334732592105865,0.36165714263916016,0.4161883592605591,1.5652133226394653,1.8194873332977295,0.008402601000852883
1.8800955663053622,0.060347136382385536,0.376688474194729,0.4346624539748076,1.4435867195506733,1.6758247018976793,0.008310648998303805
1.8799006938934326,0.05958482250571251,0.3856979012489319,0.44666358828544617,1.4365243911743164,1.6813057661056519,0.008376204001251608
1.8798276718952733,0.061488108810333064,0.3952403487256609,0.46317983900428017,0.9488313825221112,1.710894578263484,0.008297414002299774
1.8798778057098389,0.05999774485826492,0.40432167053222656,0.4788769483566284,0.6112464666366577,1.802384376525879,0.008381301995541435
1.8798599728177798,0.060618084846043585,0.41053522139021675,0.4922744806652237,0.9435333852111814,1.8016661188480319,0.008238920003350358
1.8800956010818481,0.06034713611006737,0.41537854075431824,0.5071389675140381,0.3452877402305603,1.3122661113739014,0.008421317994361743
1.8800955663053622,0.060347136382385536,0.4182034083123681,0.5148314618702498,0.307769828674781,0.6113819918779919,0.008284454001113772
1.879886269569397,0.06002097949385643,0.4201575815677643,0.5197725296020508,0.14557108283042908,0.5982437133789062,0.008348505005415063
1.879850942394657,0.06102373969100572,0.42175428266783827,0.5228461717059382,0.20831033539837512,-0.1268933817743506,0.008312685000419151
1.8799055814743042,0.05939788743853569,0.42068177461624146,0.5228348970413208,-0.1159171536564827,-0.0452277734875679,0.008400090999202803
1.8798839958524238,0.06011991115630266,0.420624246485654,0.5229292435287108,-0.21739722093407393,-0.001311496414261289,0.008312692996696569
1.8800817728042603,0.06127162277698517,0.4203236401081085,0.522452712059021,0.07069134712219238,-0.12058902531862259,0.008330616998136975
1.8798839958524238,0.06011991115630266,0.4205960993546853,0.5225054291610884,-0.0008726757895692328,0.051617573447391665,0.00838279900199268
1.87985098361969,0.061023738235235214,0.4207741618156433,0.5226153135299683,0.06340750306844711,-0.012008755467832088,0.008263632997113746
1.8798777892729088,0.059997745307572514,0.42082601422100674,0.5225149263734431,-0.044645363816909464,-0.04966738035792553,0.008370265000849031
1.8801188468933105,0.059334732592105865,0.4204973578453064,0.522501528263092,-0.03927238658070564,-0.014023753814399242,0.00830575200234307
1.8798822615322561,0.059979192267175185,0.42010855956998805,0.5227468810798368,-0.04141874033513213,0.015555629743927662,0.008320170003571548
1.8798370361328125,0.06107792258262634,0.41963091492652893,0.5225691199302673,-0.048658210784196854,-0.05329890921711922,0.008379208993574139
1.8798599728177798,0.060618084846043585,0.4193090313108572,0.5225319281488752,-0.057508257602933543,-0.006039513340599295,0.008347602000867482
1.8801014423370361,0.05967994034290314,0.4192031919956207,0.5224640369415283,-0.0016047719400376081,-0.016534721478819847,0.008345248999830801
1.879905615897532,0.05939788859708528,0.41892380434456583,0.5223200421681415,0.009205989320227273,-0.013654041506026327,0.008370923998882063
1.87985098361969,0.061023738235235214,0.41876405477523804,0.5223987698554993,-0.03408420458436012,0.017616478726267815,0.0083850840019295
1.878816283805556,0.061757244657428045,0.41875563874589533,0.5223379776738536,0.0038116348871023095,-0.016821096097723635,0.008234287997765932
