Px,Py,Mx,My,Mxv,Myv,dt
1.852439284324646,0.0757402628660202,0.46246224641799927,0.5150628089904785,2.901910753794895e-13,0.0037423328030854464,0.002709501000936143
1.8631751139243746,0.08507645167412747,0.462449146054617,0.5151194196675495,0.008012965443897319,0.001380707534290905,0.004872942008660175
1.8626320362091064,0.08513323217630386,0.4624401330947876,0.5152201056480408,0.0047348132357001305,-0.025561325252056122,0.005259949000901543
1.8543479976638566,0.07584268836196084,0.46430457600129377,0.5137250392917325,0.0029094525937065074,-0.15120790826614178,0.008328201991389506
1.8543479442596436,0.07584245502948761,0.46181079745292664,0.5129701495170593,0.26362207531929016,-0.5654826164245605,0.008366884008864872
1.862309762792866,0.08428096445695787,0.46499267031288277,0.5077361970138937,-0.2729438753299367,-0.7994019241455428,0.008329265998327173
1.8527201414108276,0.0757196769118309,0.4636772871017456,0.49719250202178955,-0.3209950029850006,-0.9716384410858154,0.008316576000652276
1.8611047284347766,0.08392456293057571,0.45882717205023965,0.4878893627053757,-0.22430302737858054,-1.1596405371654115,0.008348039991687983
1.8548340797424316,0.07603137940168381,0.45549342036247253,0.47645607590675354,-0.5214502811431885,-1.3185410499572754,0.008315799001138657
1.8540563762307545,0.07570423940991944,0.45176151917039964,0.46594075491411463,-0.6429598288424309,-1.4918070794841716,0.0083182630041847
1.8645930290222168,0.08354413509368896,0.4455910921096802,0.4519892632961273,-0.7630825638771057,-1.6009846925735474,0.008325499002239667
1.8631611210953027,0.0853764601724254,0.4373606281453101,0.4340899965007829,-0.8292121733614488,-1.2710534537224243,0.008386241999687627
1.8631237745285034,0.08419575542211533,0.43178829550743103,0.42567890882492065,-0.850205659866333,-0.8620491623878479,0.008317514992086217
1.8540382346747266,0.07570646915917667,0.42650323095458986,0.4220083419461257,-0.6249256336691219,-0.7021832648581382,0.008321838002302684
1.8642919063568115,0.08519277721643448,0.4229092597961426,0.4149167835712433,-0.5501737594604492,-0.43940868973731995,0.008350820004125126
1.863638124976817,0.08473867352922726,0.41796063752038004,0.41229405264723384,-0.2375391905630707,0.21221375040429635,0.008342904999153689
1.853212833404541,0.08534663915634155,0.41606849431991577,0.4156274199485779,-0.13524483144283295,0.003161737462505698,0.008326584997121245
