x,y,Expected_x,Expected_y,pwm_x,pwm_y,dt
0.03563732,0.03563732,0.0,0.0,0.0,0.0,0.0
0.43821527756584366,0.45439008758812227,0.4346293527024141,0.4489730521561326,0.13079012421033354,-0.458638264107181,0.24605548265022736
0.43821527756584366,0.45450453199865726,0.4346293527024141,0.45442823572496727,0.024338511307107735,-0.566835535752434,0.7820215460676901
0.4379482406079287,0.45439008758812227,0.4346293527024141,0.45446638386181226,0.023734244819483052,-0.5714346751304666,0.7934659871211891
0.4385204626606036,0.4543519394512773,0.4346675008392591,0.45450453199865726,0.01994079409161653,-0.5714346751304666,0.7915433210242011
0.4387874996185186,0.4548478652302622,0.4346675008392591,0.45461897640919224,0.027259132663960628,-0.5629749443037203,0.7952970976897489
0.4363078707235939,0.456526383251442,0.4347056489761041,0.45473342081972723,0.07036347544785904,-0.5454847865230262,0.7934659871211891
0.435277871028779,0.45473342081972723,0.4347056489761041,0.4548478652302622,0.037397381511886874,-0.5889584032715842,0.7991882076479384
0.4378337961973937,0.45355082857753226,0.4347437971129491,0.4550004577776422,6.714072084723632e-05,-0.6017151402325511,0.8067873165074618
0.4389400921658986,0.45549638355662714,0.4347819452497941,0.4551149021881772,0.03105258339182715,-0.5613635670033876,0.7952970976897489
0.4370708334604938,0.45366527298806725,0.43485824152348407,0.45534379100924716,0.00231635486922821,-0.6100741599780267,0.7952970976897489
0.43657490768150886,0.4558397167882321,0.43489638966032906,0.45557267983031713,0.04427930539872427,-0.5738853114413893,0.804910428174688
0.4362697225867489,0.45278786584063235,0.43497268593401905,0.4558015686513871,-0.016751609851374916,-0.6384411145359662,0.7972655415509506
0.43741416669209876,0.45469527268288223,0.43504898220770905,0.4560304574724571,0.01218604083376551,-0.5992645039216284,0.7972655415509506
0.43493453779717406,0.4551149021881772,0.43516342661824403,0.45629749443037204,0.028803369243446175,-0.6076235236671041,0.7972655415509506
0.4389400921658986,0.4557252723776971,0.435277871028779,0.456602679525132,0.016248054445020976,-0.5820429090243232,0.8010650959807122
0.4361934263130589,0.45778527176732686,0.435392315439314,0.45690786461989197,0.06391796624652835,-0.5626392406994843,0.7972655415509506
0.43508713034455404,0.4601123081148717,0.435506759849849,0.4572511978514969,0.1064516129032258,-0.5318552201910459,0.7972655415509506
0.4413052766502884,0.4589297158726767,0.43565935239722897,0.4575563829462569,0.044816431165501935,-0.5340372936185797,0.8029877620777002
0.435392315439314,0.4611041596728416,0.43577379680776396,0.45797601245155184,0.10796227912228784,-0.5311502426221504,0.7972655415509506
0.43909268471327856,0.4616382335886715,0.43596453749198893,0.4583574938200018,0.09070711386455899,-0.5134586626789148,0.7972655415509506
0.43680379650257883,0.45877712332529674,0.4361171300393689,0.45877712332529674,0.03773308511612283,-0.5908383434553057,0.8067873165074618
0.4368800927762688,0.4627063814203314,0.4363078707235939,0.4591967528305917,0.10534379100924696,-0.523764763328959,0.7972655415509506
0.4369182409131138,0.4598452711569566,0.43653675954466387,0.45969267860957663,0.039512314218573596,-0.590636921292764,1.0509201330607014
