x,y,dt
0.7624251824999076,0.24245091689961107,
0.7624251824999076,0.24245091689961107,0.008489370346069336
0.7624251824999076,0.24245091689961107,0.008497953414916992
0.7624251824999076,0.24245091689961107,0.008501052856445312
0.7624251824999076,0.24245091689961107,0.008513927459716797
0.7624251824999076,0.24245091689961107,0.008506536483764648
0.7624251824999076,0.24245091689961107,0.00851583480834961
0.7624251824999076,0.24245091689961107,0.01691150665283203
0.7624251824999076,0.24245091689961107,0.008440256118774414
0.7624251824999076,0.24245091689961107,0.00844883918762207
0.7624251824999076,0.24245091689961107,0.008455753326416016
0.762388134413848,0.2411986248109352,0.00845646858215332
0.762388134413848,0.2411986248109352,0.008463621139526367
0.762388134413848,0.2411986248109352,0.008470773696899414
0.762388134413848,0.2411986248109352,0.008479118347167969
0.762388134413848,0.2411986248109352,0.008491992950439453
0.762388134413848,0.2411986248109352,0.00849151611328125
0.762388134413848,0.2411986248109352,0.008500814437866211
0.762388134413848,0.2411986248109352,0.01689600944519043
0.7604861578483064,0.2410461356430365,0.008434295654296875
0.7604861578483064,0.2410461356430365,0.00843501091003418
0.7604861578483064,0.2410461356430365,0.00844717025756836
0.7604861578483064,0.2410461356430365,0.008457183837890625
0.7604861578483064,0.2410461356430365,0.00845956802368164
0.7604861578483064,0.2410461356430365,0.008468866348266602
0.7604861578483064,0.2410461356430365,0.00847935676574707
0.7604490199865579,0.23979304800258752,0.00848078727722168
0.7604490199865579,0.23979304800258752,0.00848841667175293
0.7604490199865579,0.23979304800258752,0.00849771499633789
0.7604490199865579,0.23979304800258752,0.008507251739501953
0.7604490199865579,0.23979304800258752,0.008507251739501953
0.7604490199865579,0.23979304800258752,0.008513450622558594
0.7604490199865579,0.23979304800258752,0.016916513442993164
0.7604490199865579,0.23979304800258752,0.008445501327514648
0.7604490199865579,0.23979304800258752,0.00844883918762207
0.7604490199865579,0.23979304800258752,0.008450746536254883
0.7604490199865579,0.23979304800258752,0.008462905883789062
0.7604490199865579,0.23979304800258752,0.008466958999633789
0.7604490199865579,0.23979304800258752,0.008475065231323242
0.7604490199865579,0.23979304800258752,0.008484601974487305
0.7604118338532695,0.23853989533549871,0.008490562438964844
0.7604118338532695,0.23853989533549871,0.008497953414916992
0.7604118338532695,0.23853989533549871,0.008506536483764648
