Px,Py,x,y,Mxv,Myv,dt
1.7931606769561768,0.040465474128723145,0.3980753421783447,0.49551376700401306,-0.005278014577925205,-1.1173223804505916e-13,0.0026078800001414493
1.7961967898137603,0.04610517492312616,0.39791986614402114,0.4955137791070276,0.0115354005973743,9.134987229914606e-14,0.00474097400001483
1.7989734411239624,0.051498159766197205,0.3980676829814911,0.4953616261482239,0.00757216103374958,0.030547160655260086,0.004366849003417883
1.8015607035152126,0.056842744838207615,0.3985415156411696,0.4960772768299528,0.11368341104844384,0.1696575449186694,0.008182234996638726
1.8039804697036743,0.06241503357887268,0.3992452919483185,0.498424768447876,0.294150710105896,0.1632232367992401,0.008374762001039926
1.8068732701065877,0.06784444453747851,0.40209127498035263,0.49881378207896226,0.35626420198518355,-0.12336482720935169,0.008361798005353194
1.8093852996826172,0.07352373003959656,0.4072206914424896,0.4957737326622009,0.4507727324962616,-0.5160087943077087,0.008296089996292721
1.8124204415080638,0.07860727336896245,0.41034967258106864,0.4917503383574308,0.7110046192971218,-0.6554438668258119,0.008317879000969697
1.8147554397583008,0.0844632163643837,0.4156486690044403,0.48598816990852356,0.803375780582428,-0.7549029588699341,0.008354259000043385
1.817638908465744,0.0896081008976013,0.4250565592125359,0.4778071593158481,0.6325364076317099,-0.9757706748141439,0.00833207499817945
1.820233702659607,0.09488047659397125,0.4318791925907135,0.46916133165359497,0.7065387964248657,-1.1339752674102783,0.008354830999451224
1.8227405648211676,0.10057048321494977,0.4332587873089708,0.46015780270601164,0.9061308553601151,-1.0598391339430566,0.008317348001583014
1.8252040147781372,0.10581409186124802,0.44090545177459717,0.4492366909980774,0.47800830006599426,-1.0019450187683105,0.008317384003021289
1.8279546714170891,0.11136818195534337,0.4470716563619504,0.44146024774650067,0.11958604559984232,-1.4922740067370204,0.008365238994883839
1.830371379852295,0.11659526824951172,0.4470030963420868,0.42726510763168335,0.2734523415565491,-1.5972366333007812,0.008319926004332956
1.8334005829685753,0.12179476036443904,0.44672350840546626,0.4156452298895616,0.07233453452645569,-1.40825434246382,0.008319340995512903
1.8354978561401367,0.12743628025054932,0.4492045044898987,0.40402865409851074,-0.07782813906669617,-0.9642767906188965,0.008363100001588464
1.838244000316034,0.13287380767666346,0.44687391740900795,0.3969934050955186,0.05594213268481064,-0.5400539831448212,0.008351286000106484
1.8408247232437134,0.13810762763023376,0.44489723443984985,0.3945750892162323,0.004510372411459684,-0.20646704733371735,0.008308625001518521
1.842954151058134,0.1438149023433687,0.4454549071764572,0.394197380432419,-0.43455378936016953,0.14666039756469815,0.00837085099919932
1.8451323509216309,0.1490030139684677,0.44390082359313965,0.39653605222702026,-0.5004779100418091,0.33021509647369385,0.00833292400056962
1.84789407762152,0.15473142403811602,0.4380098984945691,0.39971336872996194,-0.28645527063060633,0.4902852422439328,0.008291701000416651
1.8503315448760986,0.16020216047763824,0.4360266923904419,0.4051680564880371,-0.46976131200790405,0.7781212329864502,0.008380781000596471
1.8526764865825094,0.1654562739683869,0.4330871131926723,0.41260791145838455,-0.19581452632032095,0.9418732634274809,0.008339772997715045
1.8555800914764404,0.17117325961589813,0.43034762144088745,0.4206930100917816,0.034756146371364594,0.32792869210243225,0.008314473998325411
1.8577784215976885,0.1764166881716287,0.431489937292801,0.4212873982518329,-0.06698001831266955,0.13156573283611334,0.008330693002790213
1.8604891300201416,0.18189331889152527,0.4313434660434723,0.4208631217479706,0.007130875717848539,-0.04332958906888962,0.008336906998010818
1.8624814634435154,0.18737145544226208,0.43054750441394324,0.4205473691163238,-0.09474175358884065,-0.28236577874261487,0.008329789001436438
1.864774465560913,0.1930937021970749,0.42893731594085693,0.4179009199142456,-0.30846893787384033,-0.6972156167030334,0.008331949000421446
1.8670903875404679,0.19766839271398862,0.42606310200434805,0.4100767627824205,-0.25896891617899004,-0.4339301529289439,0.008596106003096793
1.8699506521224976,0.204030841588974,0.42241767048835754,0.40761181712150574,-0.17364317178726196,0.02738799899816513,0.008068830997217447
1.8726162709189573,0.20940155113655035,0.4219070760133585,0.4092345191105656,-0.08658808823253031,0.3395752370739359,0.008324294001795352
1.8749183416366577,0.2148527354001999,0.42069411277770996,0.41362059116363525,0.07846841216087341,0.3485255241394043,0.008373348995519336
1.8777886927529372,0.22028808504621689,0.4220348346557782,0.4152735485926338,-0.0239736603069154,0.5359552678447043,0.008320294000441208
1.8800595998764038,0.22550728917121887,0.4235318601131439,0.42148035764694214,-0.06601008027791977,0.5705041289329529,0.008336703001987189
1.8826645433783467,0.23122564893812414,0.4214599300581331,0.4266047047780877,0.12962960053109918,0.2524247681197893,0.008367517999431584
1.884549617767334,0.2363550364971161,0.42270562052726746,0.42690080404281616,-0.012530535459518433,-0.10798544436693192,0.008551352999347728
1.8871009827614729,0.24202293293027843,0.4234808693618972,0.42444239487982743,-0.050682315998301586,-0.05194116765148241,0.008100150000245776
1.889145016670227,0.24753083288669586,0.4230678677558899,0.4241035282611847,-0.02028435282409191,0.0424315482378006,0.008369413000764325
1.8923223138119565,0.2525205367706955,0.4221928882398774,0.4248851876471536,0.04334126989795003,0.017037113039451005,0.008270894002635032
