Px,Py,x,y,Mxv,Myv,dt
1.8903895616531372,0.05393918231129646,0.519262433052063,0.4956349730491638,0.004095023963600397,-0.014799808152019978,0.002946831998997368
1.8900105585454186,0.053768394755740356,0.5193585693312243,0.4953619645573847,-0.006440038329128879,0.030661815780749578,0.007678023997868877
1.8897088766098022,0.05410994216799736,0.5185624361038208,0.4958755075931549,-0.10240750759840012,0.3808978796005249,0.008249095000792295
1.890994770065834,0.053927977982359154,0.5187297538622984,0.5015528349700152,-0.3214106114786538,0.7327520030959982,0.008424259998719208
1.8883388042449951,0.05421837046742439,0.5153285264968872,0.5086272358894348,-0.37240996956825256,1.1500914096832275,0.008293842001876328
1.8886727431578707,0.054367816817511905,0.5129762490052288,0.5177472384874386,-0.57477847150576,1.4068848505805776,0.008320072003698442
1.8896211385726929,0.05381174385547638,0.5073043704032898,0.5308080911636353,-0.7163786292076111,1.3183735609054565,0.008359310995729174
1.8900105585454186,0.053768394755740356,0.5000596647515471,0.5419880996481825,-0.7985783115323407,1.62977922434893,0.008336115002748556
1.8896290063858032,0.053596775978803635,0.4934062957763672,0.5544100999832153,-0.9490363001823425,1.8957977294921875,0.008308614000270609
1.8900117911455205,0.05407578056066342,0.4843991179537216,0.574023707735916,-1.207908190253907,1.8596487234052792,0.008329350996064022
1.882413387298584,0.05053060129284859,0.4745500981807709,0.587317168712616,-1.2246005535125732,1.7055962085723877,0.008346808004716877
1.8900027108923068,0.053982391866638335,0.4644490442307897,0.5990529937533877,-1.2357735197879178,2.0243330763140244,0.008335143997101113
1.8886659145355225,0.05455552786588669,0.45328277349472046,0.618468701839447,-1.4046188592910767,2.104423999786377,0.008344540001417045
1.8900027005248659,0.05398306693782662,0.4409530376750141,0.6363527099089602,-1.4738843207018786,2.2163544882373163,0.008324135997099802
1.8902307748794556,0.05124204233288765,0.4257117807865143,0.657753586769104,-1.4851256608963013,2.2350013256073,0.008324258000357077
1.8873568075391383,0.054271595171737075,0.41470184530639853,0.6746879490825453,-1.7965295779931105,2.0861906911257226,0.008336641003552359
1.889702320098877,0.054275985807180405,0.39958900213241577,0.6917867660522461,-1.760198950767517,1.4318567514419556,0.008365656998648774
1.8886933536705994,0.053805730052867484,0.38422438441590573,0.701332536079842,-1.5524821969497824,1.3530259005786052,0.00826796299952548
1.8900105953216553,0.05376839637756348,0.3720482885837555,0.7121201157569885,-1.767565131187439,1.3238526582717896,0.008359437000763137
