x,y,Expected_x,Expected_y,pwm_x,pwm_y,dt
0.03564599,0.03564599,0.0,0.0,0.0,0.0,0.0
0.4487441633350626,0.6062196722312081,0.44862971892452763,0.6020233771782586,0.6650959807123022,0.04115726187932989,0.28991058076723525
0.4487060151982176,0.6063341166417433,0.44862971892452763,0.6062578203680531,0.582915738395337,-0.04156010620441308,0.8392437513351847
0.4505752739036226,0.6079363383892331,0.4486678670613726,0.6062196722312081,0.6051057466353342,-0.001477095858638311,0.8544877468184454
0.4525971251564074,0.6058000427259131,0.4486678670613726,0.6061433759575181,0.5552873317667164,-0.033268227179784615,0.8544877468184454
0.4525208288827174,0.6058763389996031,0.4487060151982176,0.6060670796838281,0.560759300515763,-0.03051545762504948,0.8544877468184454
0.45263527329325237,0.6059907834101381,0.4487441633350626,0.6059526352732931,0.5652912991729484,-0.026822717978453925,0.8544877468184454
0.45126194036683254,0.6072496719260232,0.4487823114719076,0.6058000427259131,0.5997009186071354,-0.007284768211920589,0.8544877468184454
0.45347453230384227,0.6048844874416333,0.4488204596087526,0.6056474501785332,0.5472304452650534,-0.040015869624927536,0.8544877468184454
0.45351268044068727,0.6047318948942533,0.4488967558824426,0.6054567094943082,0.5495468001342816,-0.039378032776879124,0.8697317423017059
0.45347453230384227,0.6048081911679433,0.4489349040192876,0.6052278206732382,0.5573351237525561,-0.034073915829950785,0.8544877468184454
0.45362712485122225,0.6044648579363383,0.4490112002929776,0.6049989318521682,0.5561601611377298,-0.03585314493240155,0.8544877468184454
0.4521774956511124,0.6019089327677236,0.44912564470351257,0.6047318948942533,0.5213476973784601,-0.08688009277626874,0.8544877468184454
0.4541230506302073,0.6031296731467635,0.44920194097720256,0.6044267097994933,0.5439741203039643,-0.046931363872188436,0.8544877468184454
0.4541993469038973,0.6029770805993835,0.44931638538773755,0.6041215247047333,0.5487746818445387,-0.044010742515335544,0.8544877468184454
0.4542374950407423,0.6026337473677785,0.44946897793511753,0.6037781914731284,0.5506546220282602,-0.043977172154912036,0.8697317423017059
0.45278786584063235,0.6000778221991638,0.4495834223456525,0.6034348582415234,0.517688528092288,-0.09329203161717592,0.8544877468184454
0.4531693472090823,0.5993148594622639,0.4497360148930325,0.6030533768730735,0.512451551866207,-0.09664906765953551,0.8544877468184454
0.4550386059144872,0.6006500442518388,0.4498886074404125,0.6026337473677785,0.5405499435407575,-0.05226905117954028,0.8544877468184454
0.45526749473555717,0.6038544877468184,0.45007934812463746,0.6022141178624836,0.6101748710592976,0.01668446913052768,0.8544877468184454
0.4538560136722922,0.6014511551255837,0.45023194067201744,0.6017563402203436,0.5792229987487414,-0.030750450148014696,0.8544877468184454
