x,y,Expected_x,Expected_y,pwm_x,pwm_y,dt
0.03565066,0.03565066,0.0,0.0,0.0,0.0,0.0
0.4651860103152563,0.48921933652760385,0.4668263801995911,0.4796060060426648,0.2390545365764336,-0.4021393475142675,0.3013550218207342
0.4669408246101261,0.48746452223273407,0.4668645283364361,0.48742637409588907,0.03857234412671273,-0.5852320932645649,0.8430433057649465
0.4651860103152563,0.48582415234839926,0.4668645283364361,0.48746452223273407,0.014871669667653409,-0.6260200811792354,0.8544877468184454
0.46366008484145627,0.4839167455061495,0.4669026764732811,0.48754081850642406,-0.01416669209875776,-0.669023712881863,0.8544877468184454
0.46388897366252646,0.4873500778221991,0.4669026764732811,0.48765526291695904,0.0516647846919156,-0.5997009186071354,0.858287301248207
0.46388897366252646,0.487922299874874,0.4669408246101261,0.48776970732749403,0.05948667867061386,-0.5909726248970001,0.8506881923886838
0.46572008423108624,0.48662526322214417,0.4669789727469711,0.487922299874874,0.023197119052705606,-0.6089999084444717,0.858287301248207
0.4643467513046664,0.4847178563798944,0.4670171208838161,0.488074892422254,-0.009198278756065603,-0.6546891689809871,0.8659321878719444
0.46469008453627136,0.4846415601062044,0.4670934171575061,0.48826563310647897,-0.012656025879695942,-0.6546891689809871,0.858287301248207
0.46648304696798615,0.48685415204321414,0.46716971343119607,0.48849452192754894,0.019235816522720883,-0.6053071687978759,0.8544877468184454
0.4646137882625814,0.48582415234839926,0.46724600970488606,0.4886852626117739,0.005740531632435264,-0.6378704184087649,0.8659321878719444
0.46644489883114115,0.48769341105380404,0.46732230597857605,0.4889904477065339,0.029239783928952878,-0.5968810083315531,0.8621326334421826
0.4687719351786859,0.48929563280129384,0.46743675038911103,0.48929563280129384,0.0439100314340648,-0.5611285744804225,0.858287301248207
0.4654148991363263,0.489906002990814,0.467513046662801,0.48960081789605403,0.06559648426770837,-0.573751029999695,0.8544877468184454
0.4687337870418409,0.4908215582750939,0.467665639210181,0.489906002990814,0.060023804437391304,-0.5484725486007265,0.8621326334421826
0.4670552690206611,0.48952452162236404,0.467780083620716,0.49028748435926395,0.03635670033875549,-0.5904354991302225,0.858287301248207
0.4693823053682058,0.4913556321909238,0.467932676168096,0.4906689657277139,0.05304116946928317,-0.5529709768974884,0.858287301248207
0.46648304696798615,0.48830378124332396,0.46812341685232095,0.49108859523300885,0.001477095858638311,-0.6350840784936065,0.8659321878719444
0.47003082369457083,0.48914304025391386,0.46827600939970093,0.4915082247383038,-0.005169835505233866,-0.6087649159215065,0.858287301248207
0.46823786126285594,0.4916608172856838,0.4684667500839259,0.49196600238044375,0.04589068269905683,-0.5779137546922208,0.858287301248207
0.47064119388409076,0.49036378063295394,0.4686956389049959,0.4924237800225837,0.001477095858638311,-0.6013794366283152,0.8659321878719444
0.47151860103152565,0.4907452620014039,0.46888637958922086,0.49291970580156863,-0.0022492141483809736,-0.6001709036530657,0.858287301248207
0.4717856379894406,0.4915845210119938,0.46911526841029083,0.4934537797173987,0.005807672353282278,-0.5931211279641103,0.858287301248207
0.4734260078737754,0.4942548905911436,0.4693823053682058,0.4939878536332286,0.04109012115848265,-0.5452497940000611,0.8544877468184454
0.4704886013367108,0.4915463728751488,0.46961119418927577,0.49452192754905855,-0.006210516678365474,-0.6254493850520342,0.8697317423017059
0.4729300820947905,0.4941404461806086,0.46987823114719085,0.4950941496017335,0.5654255806146429,-0.033603930784020575,0.976577043977172
0.46987823114719085,0.4948652607806635,0.4702215643787958,0.4957045197912534,0.5843256935331278,-0.04803918576616706,0.976577043977172
0.4736930448316905,0.4993285927915281,0.47056489761040077,0.49627674184392834,0.6401196325571459,0.041358684041871374,0.988021485030671
0.47254860072634053,0.5017700735496078,0.4709082308420057,0.4968108157597583,0.6799340800195319,0.06546220282601412,0.9803765984069339
0.47155674916837065,0.49711600085451824,0.4712897122104557,0.4973067415387432,0.5836542863246559,-0.04424573503830076,0.976577043977172
0.47418897061067544,0.4992522965178381,0.47167119357890563,0.49776451918088316,0.6042664876247443,-0.0019806512649922503,0.976577043977172
0.47479934080019537,0.49620044557023835,0.4720908230842006,0.4981460005493331,0.5372264778588214,-0.06781212805566583,0.976577043977172
0.4770882290108951,0.4984130375072481,0.47251045258949553,0.4984511856440931,0.5655934324167609,-0.022357860042115485,0.976577043977172
0.477698599200415,0.5024948881496627,0.4729300820947905,0.49883266701254303,0.6367961668752098,0.048442030091250476,0.976577043977172
0.4784615619373149,0.5029526657918029,0.4733878597369304,0.499061555833613,0.6357554857020784,0.04824060792870877,0.9841761528366955
0.47563859981078527,0.499862666707358,0.4738837855159155,0.4993285927915281,0.5853999450666829,-0.03501388592181165,0.976577043977172
0.48006378368480485,0.500053407391583,0.4743797112949004,0.49951933347575306,0.5665669728690452,-0.016415906247138956,0.9803765984069339
0.48101748710592973,0.499938962981048,0.47487563707388536,0.49967192602313304,0.560322885830256,-0.020343638416699728,0.9841761528366955
0.47830896938993495,0.49974822229682303,0.4753715628528703,0.499786370433668,0.5706289864803002,-0.04260078737754447,0.976577043977172
0.47735526596881006,0.5013122959074678,0.47594378490554523,0.499862666707358,0.6067506942960905,-0.02081362346263016,0.976577043977172
0.48162785729544966,0.5011215552232429,0.47647785882137517,0.499900814844203,0.5834528641621144,-0.00825830866420496,0.976577043977172
0.48254341257972955,0.5008926664021729,0.4770500808740501,0.499938962981048,0.30710165715506466,-0.2826960051271097,1.0910214545121617
0.48521378215887934,0.499137852107303,0.477698599200415,0.499938962981048,0.26382946256904827,-0.3082094790490433,1.0871761223181862
0.488074892422254,0.5008163701284829,0.47830896938993495,0.499900814844203,0.2881344035157325,-0.26607867671742913,1.0871761223181862
0.4856334116641743,0.5005493331705679,0.47907193212683485,0.499900814844203,0.2996154667806026,-0.28786584063234355,1.0948210089419232
0.48502304147465436,0.5020371105075228,0.4797585985900449,0.499900814844203,0.33382366405224784,-0.2671193578905606,1.0871761223181862
0.487922299874874,0.500053407391583,0.4804834131900998,0.499900814844203,0.28474379711294895,-0.2963927121799371,1.0910214545121617
0.4908978545487839,0.4980315561387981,0.4812463759269997,0.499900814844203,0.23841669972838542,-0.32361827448347436,1.1024658955656605
0.49196600238044375,0.49768822290719317,0.4819711905270546,0.499900814844203,0.23452253791924793,-0.32734458449049353,1.0910214545121617
