x,y,Left_PWM,Right_PWM,dt
0.03572187,0.03572187,0.0,0.0,0.0
0.4813226722006897,0.5536896877956481,-0.9251655629139073,0.5900997955259863,1.5
0.4813608203375347,0.5536515396588031,-0.5516953032013916,0.5633442182683799,1.5
0.4813226722006897,0.5536515396588031,-0.5391064180425429,0.5516281624805444,1.5
0.48166600543229465,0.5534989471114231,-0.5391064180425429,0.5368907742545854,1.5
0.48151341288491467,0.5533845027008881,-0.5391064180425429,0.5358500930814538,1.5
0.48166600543229465,0.5533463545640431,-0.5349101229895932,0.5336008789330728,1.5
0.4821237830744346,0.5530030213324382,-0.5377300332651753,0.5228919339579456,1.5
0.4819711905270546,0.5529267250587482,-0.540516373180334,0.5297402874843593,1.5
0.4821237830744346,0.5527741325113682,-0.5391064180425429,0.5324930570390942,1.5
0.48258156071657454,0.5523926511429182,-0.5321237830744348,0.524604022339549,1.5
0.48235267189550457,0.5522400585955383,-0.5377300332651753,0.5341380046998505,1.5
0.48246711630603956,0.5521256141850033,-0.540516373180334,0.5403820917386395,1.5
0.4829248939481795,0.5516296884060181,-0.5391064180425429,0.5308816797387617,1.5
0.48265785699026453,0.5513245033112582,-0.5321237830744348,0.5392071291238136,1.5
0.4827723014007995,0.5511719107638782,-0.5377300332651753,0.546189764091922,1.5
0.48326822717978446,0.5505233924375132,-0.5391064180425429,0.5347087008270517,1.5
0.4830393383587145,0.5501037629322183,-0.540516373180334,0.5405835139011812,1.5
0.48319193090609447,0.5499511703848383,-0.5363200781273844,0.550419629505295,1.5
0.4837260048219245,0.5492263557847834,-0.5377300332651753,0.5386700033570362,1.5
0.4836497085482345,0.5487685781426435,-0.5391064180425429,0.5442762535477768,1.5
0.4838785973693045,0.5486159855952635,-0.5377300332651753,0.5560594500564591,1.5
0.4845271156956694,0.5477767265846736,-0.5391064180425429,0.5420270393993958,1.5
0.4845652638325144,0.5472808008056886,-0.5363200781273844,0.5468611713003939,1.5
0.4849085970641194,0.5469756157109287,-0.5377300332651753,0.5554551835688344,1.5
0.4855571153904843,0.5461363567003388,-0.5377300332651753,0.544578386791589,1.5
0.4857097079378643,0.5454496902371289,-0.5349101229895932,0.5451155125583669,1.5
0.48597674489577924,0.5450682088686789,-0.527927488021485,0.556596575823237,1.5
0.48658711508529917,0.544228949858089,-0.5335337382122257,0.5471297341837826,1.5
0.48673970763267915,0.5434278389843441,-0.5335337382122257,0.5477675710318308,1.5
0.48693044831690413,0.5430082094790492,-0.5363200781273844,0.5608935819574574,1.5
0.48746452223273407,0.5421308023316143,-0.527927488021485,0.5531723990600299,1.5
0.48776970732749403,0.5411770989104892,-0.5349101229895932,0.5493118076113164,1.5
0.487998596148564,0.5407956175420392,-0.5321237830744348,0.5645191808832057,1.5
0.4886089663380839,0.5398800622577593,-0.5335337382122257,0.5578051087984863,1.5
0.4889904477065339,0.5387356181524094,-0.5349101229895932,0.5489761040070804,1.5
0.48929563280129384,0.5383159886471145,-0.5335337382122257,0.5648884548478654,1.5
0.489982299264504,0.5372859889522994,-0.5335337382122257,0.5556566057313759,1.5
0.49044007690664393,0.5361033967101045,-0.5363200781273844,0.5477340006714073,1.5
0.4908597064119389,0.5354930265205846,-0.5335337382122257,0.5599536118655966,1.5
0.4915463728751488,0.5344630268257697,-0.5293374431592761,0.5569322794274729,1.5
0.49204229865413374,0.5332041383098849,-0.5335337382122257,0.5455183568834501,1.5
0.4925000762962737,0.532517471846675,-0.5349101229895932,0.5581408124027223,1.5
0.4931485946226387,0.5314874721518601,-0.5349101229895932,0.5559923093356118,1.5
0.49372081667531365,0.5301141392254403,-0.5307473982970673,0.5458204901272623,1.5
0.4941785943174536,0.5293511764885404,-0.5349101229895932,0.5571337015900144,1.5
0.4948652607806635,0.5282830286568803,-0.5349101229895932,0.5558580278939176,1.5
0.49539933469649344,0.5268333994567704,-0.5349101229895932,0.5451826532792141,1.5
0.49600970488601337,0.5258796960356455,-0.5307473982970673,0.551997436445204,1.5
0.4966200750755333,0.5247734000671407,-0.5349101229895932,0.5533738212225714,1.5
0.4971922971282082,0.5233237708670309,-0.5349101229895932,0.5448469496749782,1.5
0.49784081545457315,0.522331919309061,-0.5349101229895932,0.5524002807702872,1.5
0.49860377819147306,0.5211493270668661,-0.4621967223120824,0.0,0.7802819910275582
0.4993285927915281,0.5194326609088413,-0.4580004272591326,0.0,0.7647633289590136
0.500358592486343,0.5184789574877162,-0.45239417706839213,0.0,0.7869655446028015
0.5010834070863979,0.5172582171086764,-0.4538041322061831,0.0,0.7872402111880855
0.5016174810022278,0.5154652546769616,-0.45518051698355055,0.0,0.7605975524155401
0.5025330362865077,0.5142826624347667,-0.4454115421002839,0.0,0.7657246620075074
0.5037156285287028,0.5136341441084018,-0.45239417706839213,0.0,0.7931913205359051
0.5045167394024477,0.5126041444135869,-0.4538041322061831,0.0,0.7912686544389171
0.5048982207708976,0.5111163670766319,-0.45239417706839213,0.0,0.760872219000824
0.5056611835077975,0.509971922971282,-0.44678792687765134,0.0,0.7557451094088565
0.5069963682973724,0.5094378490554521,-0.4538041322061831,0.0,0.7810144352549823
0.5081789605395672,0.5087511825922422,-0.45239417706839213,0.0,0.7891170995208593
0.5085604419080172,0.5076067384868923,-0.45239417706839213,0.0,0.7649464400158695
0.5092852565080721,0.5069200720236824,-0.4454115421002839,0.0,0.7635273293252357
0.5106204412976469,0.5066148869289224,-0.4538041322061831,0.0,0.7870571001312295
0.5121082186346018,0.5061189611499375,-0.449641407513657,0.0,0.7958922086245308
